stop_id,direction_id,destination,headway_time_sec,stop_name,stop_desc,line,year
70255,0,Heath St,572.4930664359376,Riverway,Riverway - Green Line - (E) Heath Street,green,2019
70256,1,Lechmere,587.9788692596869,Riverway,Riverway - Green Line - Park Street & North,green,2019
70257,0,Heath St,573.3370506890803,Back of the Hill,Back of the Hill - Green Line - (E) Heath Street,green,2019
70258,1,Lechmere,589.4913926856299,Back of the Hill,Back of the Hill - Green Line - Park Street & North,green,2019
70260,0,Heath St,1051.90625,Heath Street,Heath Street - Green Line,green,2019
70260,1,Government Center,564.5,Heath Street,Heath Street - Green Line,green,2019
70260,1,Lechmere,614.3225285319714,Heath Street,Heath Street - Green Line,green,2019
70260,1,Park St,595.0,Heath Street,Heath Street - Green Line,green,2019
70261,0,Mattapan,694.4790603517355,Ashmont,Ashmont - Mattapan Trolley,red,2019
70263,0,Mattapan,568.7301776717051,Cedar Grove,Cedar Grove - Mattapan Trolley - Mattapan,red,2019
70264,1,Ashmont,578.3426089272043,Cedar Grove,Cedar Grove - Mattapan Trolley - Ashmont,red,2019
70265,0,Mattapan,561.3944762216048,Butler,Butler - Mattapan Trolley - Mattapan,red,2019
70266,1,Ashmont,552.5565012562814,Butler,Butler - Mattapan Trolley - Ashmont,red,2019
70267,0,Mattapan,559.1383379933676,Milton,Milton - Mattapan Trolley - Mattapan,red,2019
70268,1,Ashmont,548.0864656951654,Milton,Milton - Mattapan Trolley - Ashmont,red,2019
70269,0,Mattapan,556.396509936985,Central Avenue,Central Avenue - Mattapan Trolley - Mattapan,red,2019
70270,1,Ashmont,547.0865651185247,Central Avenue,Central Avenue - Mattapan Trolley - Ashmont,red,2019
70271,0,Mattapan,555.1571842783505,Valley Road,Valley Road - Mattapan Trolley - Mattapan,red,2019
70272,1,Ashmont,548.497150154172,Valley Road,Valley Road - Mattapan Trolley - Ashmont,red,2019
70273,0,Mattapan,555.3112057286627,Capen Street,Capen Street - Mattapan Trolley - Mattapan,red,2019
70274,1,Ashmont,554.5136386703882,Capen Street,Capen Street - Mattapan Trolley - Ashmont,red,2019
70275,0,Mattapan,2.0,Mattapan,Mattapan - Mattapan Trolley - Exit Only,red,2019
70278,0,Forest Hills,524.0052302134095,Assembly,Assembly - Orange Line - Forest Hills,orange,2019
70279,1,Oak Grove,508.2005174644243,Assembly,Assembly - Orange Line - Oak Grove,orange,2019
71150,1,Government Center,535.0,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
71150,1,Lechmere,334.6,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
71150,1,North Station,248.8,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
71150,1,Park St,465.05839852628054,Kenmore,Kenmore - Green Line - Park Street & North,green,2019
71151,0,Boston College,461.4002805315836,Kenmore,Kenmore - Green Line - (B) Boston College,green,2019
71199,1,Government Center,1476.064449064449,Park Street,Park Street - Green Line - Drop-off Only,green,2019
71199,1,Lechmere,1042.3333333333333,Park Street,Park Street - Green Line - Drop-off Only,green,2019
71199,1,North Station,1047.7179487179487,Park Street,Park Street - Green Line - Drop-off Only,green,2019
71199,1,Park St,1317.0064516129032,Park Street,Park Street - Green Line - Drop-off Only,green,2019
70001,0,Forest Hills,560.2574468085106,Forest Hills,Forest Hills - Orange Line,orange,2020
70001,1,Oak Grove,538.0749978243844,Forest Hills,Forest Hills - Orange Line,orange,2020
70002,0,Forest Hills,539.82131773693,Green Street,Green Street - Orange Line - Forest Hills,orange,2020
70003,1,Oak Grove,531.5583397650287,Green Street,Green Street - Orange Line - Oak Grove,orange,2020
70004,0,Forest Hills,540.2007264417994,Stony Brook,Stony Brook - Orange Line - Forest Hills,orange,2020
70005,1,Oak Grove,533.7458661183149,Stony Brook,Stony Brook - Orange Line - Oak Grove,orange,2020
70006,0,Forest Hills,540.4278915046059,Jackson Square,Jackson Square - Orange Line - Forest Hills,orange,2020
70007,1,Oak Grove,533.7118152196049,Jackson Square,Jackson Square - Orange Line - Oak Grove,orange,2020
70008,0,Forest Hills,539.467888026797,Roxbury Crossing,Roxbury Crossing - Orange Line - Forest Hills,orange,2020
70009,1,Oak Grove,533.487689410008,Roxbury Crossing,Roxbury Crossing - Orange Line - Oak Grove,orange,2020
70010,0,Forest Hills,532.9906867453348,Ruggles,Ruggles - Orange Line - Forest Hills,orange,2020
70011,1,Oak Grove,533.5654727550501,Ruggles,Ruggles - Orange Line - Oak Grove,orange,2020
70012,0,Forest Hills,532.8475849179541,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Forest Hills,orange,2020
70013,1,Oak Grove,533.5855224058006,Massachusetts Avenue,Massachusetts Avenue - Orange Line - Oak Grove,orange,2020
70014,0,Forest Hills,533.2983064225535,Back Bay,Back Bay - Orange Line - Forest Hills,orange,2020
70015,1,Oak Grove,533.7006796941376,Back Bay,Back Bay - Orange Line - Oak Grove,orange,2020
70016,0,Forest Hills,528.2665657409341,Tufts Medical Center,Tufts Medical Center - Orange Line - Forest Hills,orange,2020
70017,1,Oak Grove,533.6593677691575,Tufts Medical Center,Tufts Medical Center - Orange Line - Oak Grove,orange,2020
70018,0,Forest Hills,528.578144831783,Chinatown,Chinatown - Orange Line - Forest Hills,orange,2020
70019,1,Oak Grove,530.0666898228552,Chinatown,Chinatown - Orange Line - Oak Grove,orange,2020
70020,0,Forest Hills,528.4754340534246,Downtown Crossing,Downtown Crossing - Orange Line - Forest Hills,orange,2020
70021,1,Oak Grove,526.7209083953537,Downtown Crossing,Downtown Crossing - Orange Line - Oak Grove,orange,2020
70022,0,Forest Hills,530.8213589553397,State,State - Orange Line - Forest Hills,orange,2020
70023,1,Oak Grove,526.5390540775518,State,State - Orange Line - Oak Grove,orange,2020
70024,0,Forest Hills,530.5497833255641,Haymarket,Haymarket - Orange Line - Forest Hills,orange,2020
70025,1,Oak Grove,526.2638482950591,Haymarket,Haymarket - Orange Line - Oak Grove,orange,2020
70026,0,Forest Hills,524.6239897067884,North Station,North Station - Orange Line - Forest Hills,orange,2020
70027,1,Oak Grove,520.1047184448298,North Station,North Station - Orange Line - Oak Grove,orange,2020
70028,0,Forest Hills,526.1335782384326,Community College,Community College - Orange Line - Forest Hills,orange,2020
70029,1,Oak Grove,522.5516388810398,Community College,Community College - Orange Line - Oak Grove,orange,2020
70030,0,Forest Hills,531.8726331233279,Sullivan Square,Sullivan Square - Orange Line - Forest Hills,orange,2020
70031,1,Oak Grove,527.5131484809883,Sullivan Square,Sullivan Square - Orange Line - Oak Grove,orange,2020
70032,0,Forest Hills,537.9762933305236,Wellington,Wellington - Orange Line - Forest Hills,orange,2020
70033,1,Oak Grove,536.838343542038,Wellington,Wellington - Orange Line - Oak Grove,orange,2020
70034,0,Forest Hills,540.3143308596385,Malden Center,Malden Center - Orange Line - Forest Hills,orange,2020
70035,1,Oak Grove,535.2079606599438,Malden Center,Malden Center - Orange Line - Oak Grove,orange,2020
70036,0,Forest Hills,551.965077755852,Oak Grove,Oak Grove - Orange Line,orange,2020
70036,1,Oak Grove,844.2807646356033,Oak Grove,Oak Grove - Orange Line,orange,2020
70038,1,Wonderland,460.3890193686137,Bowdoin,Bowdoin - Blue Line - Wonderland,blue,2020
70039,0,Bowdoin,455.70266646350757,Government Center,Government Center - Blue Line - Bowdoin,blue,2020
70040,1,Wonderland,462.09892584365394,Government Center,Government Center - Blue Line - Wonderland,blue,2020
70041,0,Bowdoin,455.9273771090942,State,State - Blue Line - Bowdoin,blue,2020
70042,1,Wonderland,462.86559442474777,State,State - Blue Line - Wonderland,blue,2020
70043,0,Bowdoin,453.2485329756588,Aquarium,Aquarium - Blue Line - Bowdoin,blue,2020
70044,1,Wonderland,462.9785621909471,Aquarium,Aquarium - Blue Line - Wonderland,blue,2020
70045,0,Bowdoin,453.2233249485479,Maverick,Maverick - Blue Line - Bowdoin,blue,2020
70046,1,Wonderland,462.70088409391786,Maverick,Maverick - Blue Line - Wonderland,blue,2020
70047,0,Bowdoin,460.07787483931287,Airport,Airport - Blue Line - Bowdoin,blue,2020
70048,1,Wonderland,462.4498973462094,Airport,Airport - Blue Line - Wonderland,blue,2020
70049,0,Bowdoin,459.7519579960621,Wood Island,Wood Island - Blue Line - Bowdoin,blue,2020
70050,1,Wonderland,468.559594486179,Wood Island,Wood Island - Blue Line - Wonderland,blue,2020
70051,0,Bowdoin,460.10459213443806,Orient Heights,Orient Heights - Blue Line - Bowdoin,blue,2020
70052,1,Wonderland,467.39147779580026,Orient Heights,Orient Heights - Blue Line - Wonderland,blue,2020
70053,0,Bowdoin,466.88752568416663,Suffolk Downs,Suffolk Downs - Blue Line - Bowdoin,blue,2020
70054,1,Wonderland,466.7296783625731,Suffolk Downs,Suffolk Downs - Blue Line - Wonderland,blue,2020
70055,0,Bowdoin,466.93722627737225,Beachmont,Beachmont - Blue Line - Bowdoin,blue,2020
70056,1,Wonderland,466.2173754201374,Beachmont,Beachmont - Blue Line - Wonderland,blue,2020
70057,0,Bowdoin,466.1592860776159,Revere Beach,Revere Beach - Blue Line - Bowdoin,blue,2020
70058,1,Wonderland,465.6332227467372,Revere Beach,Revere Beach - Blue Line - Wonderland,blue,2020
70059,0,Bowdoin,467.0704044062622,Wonderland,Wonderland - Blue Line - Bowdoin,blue,2020
70060,1,Wonderland,681.9,Wonderland,Wonderland - Blue Line - Exit Only,blue,2020
70061,0,Ashmont,736.9347976821356,Alewife,Alewife - Red Line,red,2020
70061,0,Braintree,726.3284606205251,Alewife,Alewife - Red Line,red,2020
70061,0,Southbound,362.59683248682205,Alewife,Alewife - Red Line,red,2020
70061,1,Alewife,539.4518900343643,Alewife,Alewife - Red Line,red,2020
70063,0,Ashmont,726.5994727978326,Davis,Davis - Red Line - Ashmont/Braintree,red,2020
70063,0,Braintree,708.5139207807118,Davis,Davis - Red Line - Ashmont/Braintree,red,2020
70063,0,Southbound,358.8272613886084,Davis,Davis - Red Line - Ashmont/Braintree,red,2020
70064,1,Alewife,362.8217898003174,Davis,Davis - Red Line - Alewife,red,2020
70065,0,Ashmont,727.7453441687225,Porter,Porter - Red Line - Ashmont/Braintree,red,2020
70065,0,Braintree,708.307798976713,Porter,Porter - Red Line - Ashmont/Braintree,red,2020
70065,0,Southbound,359.386133698941,Porter,Porter - Red Line - Ashmont/Braintree,red,2020
70066,1,Alewife,363.46097829562007,Porter,Porter - Red Line - Alewife,red,2020
70067,0,Ashmont,728.6665692435092,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2020
70067,0,Braintree,709.0052310585058,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2020
70067,0,Southbound,359.62295682594464,Harvard,Harvard - Red Line - Ashmont/Braintree,red,2020
70068,1,Alewife,364.3034871758487,Harvard,Harvard - Red Line - Alewife,red,2020
70069,0,Ashmont,739.0493013636036,Central,Central - Red Line - Ashmont/Braintree,red,2020
70069,0,Braintree,718.8209291301256,Central,Central - Red Line - Ashmont/Braintree,red,2020
70069,0,Southbound,365.0933208163833,Central,Central - Red Line - Ashmont/Braintree,red,2020
70070,1,Alewife,365.1476558498999,Central,Central - Red Line - Alewife,red,2020
70071,0,Ashmont,738.9925618855857,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2020
70071,0,Braintree,718.147038213585,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2020
70071,0,Southbound,365.40836743447363,Kendall/MIT,Kendall/MIT - Red Line - Ashmont/Braintree,red,2020
70072,1,Alewife,365.057445719206,Kendall/MIT,Kendall/MIT - Red Line - Alewife,red,2020
70073,0,Ashmont,738.4338894782525,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2020
70073,0,Braintree,717.9671411625148,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2020
70073,0,Southbound,365.2354169082686,Charles/MGH,Charles/MGH - Red Line - Ashmont/Braintree,red,2020
70074,1,Alewife,365.1673470811961,Charles/MGH,Charles/MGH - Red Line - Alewife,red,2020
70075,0,Ashmont,736.162930210325,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2020
70075,0,Braintree,718.06981850459,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2020
70075,0,Southbound,363.7222972972973,Park Street,Park Street - Red Line - Ashmont/Braintree,red,2020
70076,1,Alewife,365.15456132185244,Park Street,Park Street - Red Line - Alewife,red,2020
70077,0,Ashmont,736.1871921182266,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2020
70077,0,Braintree,718.4153935996262,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2020
70077,0,Southbound,363.72312836405155,Downtown Crossing,Downtown Crossing - Red Line - Ashmont/Braintree,red,2020
70078,1,Alewife,365.4032615120713,Downtown Crossing,Downtown Crossing - Red Line - Alewife,red,2020
70079,0,Ashmont,736.0552569339927,South Station,South Station - Red Line - Ashmont/Braintree,red,2020
70079,0,Braintree,718.3339169000934,South Station,South Station - Red Line - Ashmont/Braintree,red,2020
70079,0,Southbound,363.664893183538,South Station,South Station - Red Line - Ashmont/Braintree,red,2020
70080,1,Alewife,364.7099732827518,South Station,South Station - Red Line - Alewife,red,2020
70081,0,Ashmont,735.9606203254558,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2020
70081,0,Braintree,717.9148394629306,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2020
70081,0,Southbound,363.5490323932838,Broadway,Broadway - Red Line - Ashmont/Braintree,red,2020
70082,1,Alewife,364.30416184971097,Broadway,Broadway - Red Line - Alewife,red,2020
70083,0,Ashmont,735.3516002487681,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2020
70083,0,Braintree,717.765683433059,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2020
70083,0,Southbound,363.4155061705376,Andrew,Andrew - Red Line - Ashmont/Braintree,red,2020
70084,1,Alewife,364.26290965840127,Andrew,Andrew - Red Line - Alewife,red,2020
70085,0,Ashmont,733.8940986640723,JFK/UMass,JFK/UMass - Red Line - Ashmont,red,2020
70086,1,Alewife,735.2200065457266,JFK/UMass,JFK/UMass - Red Line - Alewife (from Ashmont),red,2020
70087,0,Ashmont,737.5785733343035,Savin Hill,Savin Hill - Red Line - Ashmont,red,2020
70088,1,Alewife,735.1328331346563,Savin Hill,Savin Hill - Red Line - Alewife,red,2020
70089,0,Ashmont,742.7339145763358,Fields Corner,Fields Corner - Red Line - Ashmont,red,2020
70090,1,Alewife,735.1034990533623,Fields Corner,Fields Corner - Red Line - Alewife,red,2020
70091,0,Ashmont,745.8456096744898,Shawmut,Shawmut - Red Line - Ashmont,red,2020
70092,1,Alewife,735.3558587066076,Shawmut,Shawmut - Red Line - Alewife,red,2020
70093,0,Ashmont,1206.5767441860464,Ashmont,Ashmont - Red Line - Exit Only,red,2020
